SKU,Item Name,Category,Country,Brand,CY Sales (YTD),PY Sales (YTD),YoY Sales %,CY Revenue (YTD),Weekly Run Rate,Monthly Target,Weekly Target,Annual Target,Expected YTD,YTD Variance,Sales Pace %,Sales Health,Remaining Target,Req. Weekly Sales,Req. Monthly Sales,Effort Multiplier,Total Stock,TWC Stock,Bonded Stock,Stock Coverage (Mo),Stock Coverage (Wk),TWC Coverage (Mo),TWC Coverage (Wk),Wks Until Stockout,Stockout Risk,Bonded Reorder,TWC Reorder,Bonded Est. Reorder Qty,TWC Est. Reorder Qty,CY Purchases,PY Purchases,Stock Turnover
066-006,Iona Elgin Sauvignon Blanc 2024,White wine,South Africa,Iona,18.0,0.0,,885600.0,2.25,1.7999999999999998,0.41538461538461535,21.599999999999998,3.323076923076923,14.676923076923078,4.416666666666667,Ahead,3.599999999999998,0.08181818181818178,0.35454545454545433,0.19696969696969688,0,0,0,0.0,0.0,0.0,0.0,0.0,MEDIUM,REORDER,REORDER,99.0,99.0,0.0,0.0,1.0
067-001,Hope Esperanza,Gin,South Africa,Hope on Hopkins,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,26,26,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
067-002,Hope on Hopkins Vodka,Vodka,South Africa,Hope on Hopkins,0.0,0.0,,0.0,0.0,0.4,0.09230769230769233,4.800000000000001,0.7384615384615386,-0.7384615384615386,-1.0,Critical,4.800000000000001,0.10909090909090911,0.47272727272727283,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
067-003,Hope Rhum Agricole,Rhum,South Africa,Hope on Hopkins,0.0,0.0,,0.0,0.0,0.6,0.13846153846153844,7.199999999999999,1.1076923076923075,-1.1076923076923075,-1.0,Critical,7.199999999999999,0.1636363636363636,0.709090909090909,1.1818181818181819,5,0,5,,,,,,,,,0.0,0.0,0.0,0.0,0.0
067-004,Hope London,Gin,South Africa,Hope on Hopkins,5.0,0.0,,449000.0,0.625,0.5,0.11538461538461539,6.0,0.9230769230769231,4.076923076923077,4.416666666666666,Ahead,1.0,0.022727272727272728,0.0984848484848485,0.19696969696969696,4,4,0,1.48,6.4,1.48,6.4,6.4,MEDIUM,REORDER,,24.0,0.0,0.0,0.0,0.5555555555555556
067-005,Hope Mediterranean,Gin,South Africa,Hope on Hopkins,3.0,2.0,0.5,269400.0,0.375,0.7999999999999999,0.1846153846153846,9.6,1.4769230769230768,1.5230769230769232,1.0312500000000002,Ahead,6.6,0.15,0.65,0.8125,8,8,0,4.933333333333334,21.333333333333332,4.933333333333334,21.333333333333332,21.333333333333332,,REORDER,,9.0,0.0,0.0,0.0,0.2727272727272727
067-006,Hope African Botanical,Gin,South Africa,Hope on Hopkins,0.0,0.0,,0.0,0.0,0.8999999999999999,0.20769230769230768,10.799999999999999,1.6615384615384614,-1.6615384615384614,-1.0,Critical,10.799999999999999,0.24545454545454543,1.0636363636363635,1.1818181818181819,8,8,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
067-007,Hope Salt River,Gin,South Africa,Hope on Hopkins,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6,6,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
069-001,Triple 3 Juniper,Gin,South Africa,Triple Three,0.0,0.0,,0.0,0.0,0.4,0.09230769230769233,4.800000000000001,0.7384615384615386,-0.7384615384615386,-1.0,Critical,4.800000000000001,0.10909090909090911,0.47272727272727283,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
069-002,Triple 3 African,Gin,South Africa,Triple Three,3.0,0.0,,221400.0,0.375,0.2,0.04615384615384616,2.4000000000000004,0.3692307692307693,2.6307692307692307,7.124999999999998,Ahead,0.0,0.0,0.0,0.0,7,0,7,4.316666666666667,18.666666666666668,0.0,0.0,18.666666666666668,,REORDER,REORDER,10.0,17.0,0.0,0.0,0.3
069-003,Triple 3 Citrus,Gin,South Africa,Triple Three,2.0,2.0,0.0,147600.0,0.25,0.7000000000000001,0.16153846153846155,8.4,1.2923076923076924,0.7076923076923076,0.5476190476190476,Ahead,6.4,0.14545454545454548,0.6303030303030304,0.9004329004329005,6,1,5,5.550000000000001,24.0,0.9250000000000002,4.0,24.0,,,REORDER,0.0,10.0,0.0,0.0,0.25
070-001,Chateau Franc 2011,Red wine,France,Ch?teau Franc,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2,2,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
072-001,Haute Cabriere Chardonnay Pinot 2021,White wine,South Africa,Haute Cabriere,12.0,18.0,-0.3333333333333333,355800.0,1.5,4.899999999999999,1.1307692307692305,58.79999999999998,9.046153846153844,2.953846153846156,0.32653061224489827,Ahead,46.79999999999998,1.0636363636363633,4.609090909090908,0.9406307977736548,9,9,0,1.3875000000000002,6.0,1.3875000000000002,6.0,6.0,MEDIUM,REORDER,,57.0,0.0,0.0,0.0,0.5714285714285714
072-003,Haute Cabriere Unwooded Pinot 2025,Red wine,South Africa,Haute Cabriere,30.0,48.0,-0.375,955800.0,3.75,19.0,4.384615384615385,228.0,35.07692307692308,-5.07692307692308,-0.14473684210526325,Behind,198.0,4.5,19.5,1.026315789473684,72,5,67,4.44,19.2,0.30833333333333335,1.3333333333333333,19.2,,REORDER,REORDER,93.0,160.0,0.0,0.0,0.7647058823529411
072-004,Haute Cabriere Pinot Noir Reserve 2019,Red wine,South Africa,Haute Cabriere,0.0,0.0,,0.0,0.0,2.0,0.46153846153846156,24.0,3.6923076923076925,-3.6923076923076925,-1.0,Critical,24.0,0.5454545454545454,2.3636363636363633,1.1818181818181817,2,2,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
072-005,Haute Cabriere Pinot Noir Rose' 2024,Rosé wine,South Africa,Haute Cabriere,6.0,0.0,,150000.0,0.75,3.1,0.7153846153846154,37.2,5.723076923076923,0.2769230769230768,0.04838709677419353,On Track,31.200000000000003,0.7090909090909091,3.0727272727272728,0.9912023460410557,178,5,173,54.88333333333334,237.33333333333334,1.5416666666666667,6.666666666666667,237.33333333333334,,,,0.0,0.0,0.0,0.0,0.358695652173913
072-006,Haute Cabriere Pierre Jourdan Belle Rose,Rosé wine,South Africa,Haute Cabriere,0.0,0.0,,0.0,0.0,2.3,0.5307692307692308,27.599999999999998,4.246153846153846,-4.246153846153846,-1.0,Critical,27.599999999999998,0.6272727272727272,2.7181818181818183,1.1818181818181817,95,23,72,,,,,,,,,0.0,0.0,0.0,0.0,0.3229166666666667
072-007,Haute Cabriere Pierre Jourdan Brut,Sparkling wine,South Africa,Haute Cabriere,12.0,2.0,5.0,538800.0,1.5,5.899999999999999,1.3615384615384611,70.79999999999998,10.89230769230769,1.1076923076923109,0.10169491525423761,Ahead,58.79999999999998,1.336363636363636,5.790909090909089,0.9815100154083205,109,58,51,16.804166666666667,72.66666666666667,8.941666666666668,38.666666666666664,72.66666666666667,,,,0.0,0.0,0.0,0.0,0.09917355371900827
072-008,Haute Cabriere Pierre Jourdan Blanc de Blanc 2018,Sparkling wine,South Africa,Haute Cabriere,0.0,0.0,,0.0,0.0,2.5,0.5769230769230769,30.0,4.615384615384615,-4.615384615384615,-1.0,Critical,30.0,0.6818181818181818,2.9545454545454546,1.1818181818181819,65,30,35,,,,,,,,,0.0,0.0,0.0,0.0,0.46153846153846156
073-001,Klein Constantia Clara Sauvignon Blanc 2024,White wine,South Africa,Klein Constantia,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
073-002,Klein Constantia Red 2023,Red wine,South Africa,Klein Constantia,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
073-003,Klein Constantia Sauvignon Blanc 2024,Wine,South Africa,Klein Constantia,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
073-004,Klein Constantia Glendirk Sauvignon Blanc 2025,Wine,South Africa,Klein Constantia,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
073-005,Klein Constancia Glendirk Ruby 2024,Wine,South Africa,Klein Constantia,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
075-001,Moreson Cabernet Franc 2018,Red wine,South Africa,Moreson,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,10,10,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
078-001,Meerlust Chardonnay 2023,White wine,South Africa,Meerlust,2.0,7.0,-0.7142857142857143,162712.0,0.25,2.2,0.5076923076923078,26.400000000000002,4.061538461538462,-2.061538461538462,-0.5075757575757577,Critical,24.400000000000002,0.5545454545454546,2.403030303030303,1.0922865013774103,16,16,0,14.800000000000002,64.0,14.800000000000002,64.0,64.0,,,,0.0,0.0,0.0,0.0,0.1111111111111111
078-002,Meerlust Rubicon 2021,Red wine,South Africa,Meerlust,0.0,0.0,,0.0,0.0,2.2,0.5076923076923078,26.400000000000002,4.061538461538462,-4.061538461538462,-1.0,Critical,26.400000000000002,0.6000000000000001,2.6,1.1818181818181819,21,7,14,,,,,,,,,0.0,0.0,0.0,0.0,0.0
078-003,Meerlust Cabernet Sauvignon 2019,Red wine,South Africa,Meerlust,0.0,0.0,,0.0,0.0,2.8,0.6461538461538461,33.599999999999994,5.169230769230769,-5.169230769230769,-1.0,Critical,33.599999999999994,0.7636363636363636,3.3090909090909086,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
078-004,Meerlust Pinot Noir 2022,Red wine,South Africa,Meerlust,0.0,0.0,,0.0,0.0,1.4,0.32307692307692304,16.799999999999997,2.5846153846153843,-2.5846153846153843,-1.0,Critical,16.799999999999997,0.3818181818181818,1.6545454545454543,1.1818181818181819,8,8,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
078-006,Meerlust Pinot Noir 2023,Red wine,South Africa,Meerlust,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,12,0,12,,,,,,,,,0.0,0.0,0.0,0.0,0.0
078-007,Meerlust Red 2020,Red wine,South Africa,Meerlust,0.0,0.0,,0.0,0.0,0.2,0.04615384615384616,2.4000000000000004,0.3692307692307693,-0.3692307692307693,-1.0,Critical,2.4000000000000004,0.05454545454545456,0.23636363636363641,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
080-002,Louis Roederer Crystal Rose' Vintage,Sparkling wine,France,Louis Roederer,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
100-054,Moet & Chandon,Champagne,France,Moet & Chandon,0.0,0.0,,0.0,0.0,0.09999999999999999,0.023076923076923075,1.2,0.1846153846153846,-0.1846153846153846,-1.0,Critical,1.2,0.02727272727272727,0.11818181818181818,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
102-001,Aslina Chardonnay 2023,White wine,South Africa,Aslina,84.0,120.0,-0.3,3428400.0,10.5,41.7,9.623076923076924,500.40000000000003,76.9846153846154,7.015384615384605,0.09112709832134278,On Track,416.40000000000003,9.463636363636365,41.009090909090915,0.9834314366688467,14,0,14,0.30833333333333335,1.3333333333333333,0.0,0.0,1.3333333333333333,MEDIUM,REORDER,REORDER,448.0,462.0,0.0,0.0,1.163265306122449
102-002,Aslina Cabernet Sauvignon 2022,Red wine,South Africa,Aslina,36.0,132.0,-0.7272727272727273,1677600.0,4.5,37.2,8.584615384615386,446.40000000000003,68.67692307692309,-32.67692307692309,-0.4758064516129033,Critical,410.40000000000003,9.327272727272728,40.41818181818182,1.0865102639296187,159,0,159,8.170833333333333,35.333333333333336,0.0,0.0,35.333333333333336,,,REORDER,0.0,198.0,0.0,0.0,0.6461538461538462
102-003,Aslina Chenin Blanc 2023,White wine,South Africa,Aslina,42.0,30.0,0.4,1814700.0,5.25,27.6,6.36923076923077,331.20000000000005,50.95384615384616,-8.953846153846158,-0.17572463768115948,Behind,289.20000000000005,6.572727272727274,28.481818181818188,1.0319499341238474,39,39,0,1.717857142857143,7.428571428571429,1.717857142857143,7.428571428571429,7.428571428571429,MEDIUM,REORDER,,192.0,0.0,0.0,0.0,0.9629629629629629
102-004,Aslina Umsasane Red Blend 2022,Red wine,South Africa,Aslina,24.0,78.0,-0.6923076923076923,1320000.0,3.0,27.9,6.438461538461538,334.79999999999995,51.5076923076923,-27.507692307692302,-0.5340501792114695,Critical,310.79999999999995,7.063636363636363,30.609090909090906,1.0971000325839035,57,42,15,4.393750000000001,19.0,3.2375000000000003,14.0,19.0,,REORDER,,75.0,0.0,0.0,0.0,0.6666666666666666
102-005,Aslina Sauvignon Blanc 2023,White wine,South Africa,Aslina,84.0,36.0,1.3333333333333333,2936100.0,10.5,21.7,5.007692307692308,260.4,40.06153846153846,43.93846153846154,1.096774193548387,Ahead,176.39999999999998,4.009090909090909,17.37272727272727,0.8005865102639296,115,115,0,2.5327380952380953,10.952380952380953,2.5327380952380953,10.952380952380953,10.952380952380953,MEDIUM,REORDER,,347.0,0.0,0.0,0.0,0.8743718592964824
103-001,Saxenburg PC Sauvignon Blanc 2022,White wine,South Africa,Saxenburg,0.0,0.0,,0.0,0.0,0.09999999999999999,0.023076923076923075,1.2,0.1846153846153846,-0.1846153846153846,-1.0,Critical,1.2,0.02727272727272727,0.11818181818181818,1.1818181818181819,5,5,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
103-002,Saxenburg PC Chardonnay 2020,White wine,South Africa,Saxenburg,0.0,0.0,,0.0,0.0,0.09999999999999999,0.023076923076923075,1.2,0.1846153846153846,-0.1846153846153846,-1.0,Critical,1.2,0.02727272727272727,0.11818181818181818,1.1818181818181819,5,5,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
103-003,Saxenburg PC Cab Sauvignon 2020,Red wine,South Africa,Saxenburg,0.0,0.0,,0.0,0.0,0.6,0.13846153846153844,7.199999999999999,1.1076923076923075,-1.1076923076923075,-1.0,Critical,7.199999999999999,0.1636363636363636,0.709090909090909,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
103-004,Saxenburg PC Syrah 2017,Red wine,South Africa,Saxenburg,0.0,0.0,,0.0,0.0,0.6,0.13846153846153844,7.199999999999999,1.1076923076923075,-1.1076923076923075,-1.0,Critical,7.199999999999999,0.1636363636363636,0.709090909090909,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
103-005,Saxenburg PC Syrah 2020,Red wine,South Africa,Saxenburg,0.0,0.0,,0.0,0.0,0.09999999999999999,0.023076923076923075,1.2,0.1846153846153846,-0.1846153846153846,-1.0,Critical,1.2,0.02727272727272727,0.11818181818181818,1.1818181818181819,5,5,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
103-006,Saxenburg SR Shiraz Select 2015,Red wine,South Africa,Saxenburg,0.0,0.0,,0.0,0.0,0.3,0.06923076923076922,3.5999999999999996,0.5538461538461538,-0.5538461538461538,-1.0,Critical,3.5999999999999996,0.0818181818181818,0.3545454545454545,1.1818181818181819,3,3,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
103-007,Saxenburg Le Reve 375ml,White wine,South Africa,Saxenburg,0.0,0.0,,0.0,0.0,0.09999999999999999,0.023076923076923075,1.2,0.1846153846153846,-0.1846153846153846,-1.0,Critical,1.2,0.02727272727272727,0.11818181818181818,1.1818181818181819,5,5,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
104-001,Bahari Rum,Liquor,Kenya,Bahari,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
105-001,Bruce Jack Chenin Blanc 2024,White wine,South Africa,Bruce Jack,30.0,9.0,2.3333333333333335,581066.0,3.75,9.0,2.076923076923077,108.0,16.615384615384617,13.384615384615383,0.8055555555555554,Ahead,78.0,1.7727272727272727,7.6818181818181825,0.8535353535353535,76,76,0,4.686666666666667,20.266666666666666,4.686666666666667,20.266666666666666,20.266666666666666,,REORDER,,89.0,0.0,0.0,0.0,0.5849056603773585
105-002,Bruce Jack Sauvignon Blanc 2024,White wine,South Africa,Bruce Jack,18.0,17.0,0.058823529411764705,304200.0,2.25,16.4,3.7846153846153845,196.79999999999998,30.276923076923076,-12.276923076923076,-0.40548780487804875,Critical,178.79999999999998,4.0636363636363635,17.60909090909091,1.0737250554323725,11,11,0,1.1305555555555555,4.888888888888889,1.1305555555555555,4.888888888888889,4.888888888888889,MEDIUM,REORDER,,88.0,0.0,0.0,0.0,1.4137931034482758
105-003,Bruce Jack Sauvignon Blush 2024,White wine,South Africa,Bruce Jack,7.0,6.0,0.16666666666666666,133600.0,0.875,7.600000000000001,1.7538461538461543,91.20000000000002,14.030769230769234,-7.030769230769234,-0.5010964912280703,Critical,84.20000000000002,1.913636363636364,8.292424242424245,1.0911084529505581,73,24,49,19.292857142857144,83.42857142857143,6.3428571428571425,27.428571428571427,83.42857142857143,,,,0.0,0.0,0.0,0.0,0.3125
105-004,Bruce Jack Pinotage Malbec 2023,Red wine,South Africa,Bruce Jack,6.0,13.0,-0.5384615384615384,109050.0,0.75,16.4,3.7846153846153845,196.79999999999998,30.276923076923076,-24.276923076923076,-0.801829268292683,Critical,190.79999999999998,4.336363636363636,18.79090909090909,1.1457871396895787,1,1,0,0.30833333333333335,1.3333333333333333,0.30833333333333335,1.3333333333333333,1.3333333333333333,MEDIUM,REORDER,REORDER,32.0,32.0,0.0,0.0,0.8571428571428571
105-005,Bruce Jack Cabernet Sauvignon 2022,Red wine,South Africa,Bruce Jack,6.0,9.0,-0.3333333333333333,101400.0,0.75,14.6,3.369230769230769,175.2,26.95384615384615,-20.95384615384615,-0.7773972602739726,Critical,169.2,3.8454545454545452,16.66363636363636,1.1413449564134497,6,6,0,1.85,8.0,1.85,8.0,8.0,MEDIUM,REORDER,,27.0,0.0,0.0,0.0,1.0
105-006,Bruce Jack Merlot 2021,Red wine,South Africa,Bruce Jack,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
105-007,Bruce Jack Reserve Pinotage 2022,Red wine,South Africa,Bruce Jack,12.0,24.0,-0.5,255475.0,1.5,9.1,2.0999999999999996,109.19999999999999,16.799999999999997,-4.799999999999997,-0.2857142857142856,Behind,97.19999999999999,2.209090909090909,9.572727272727272,1.0519480519480522,95,54,41,14.645833333333334,63.333333333333336,8.325000000000001,36.0,63.333333333333336,,,,0.0,0.0,0.0,0.0,0.11214953271028037
105-008,Bruce Jack Reserve Chardonnay 2022,White wine,South Africa,Bruce Jack,0.0,0.0,,0.0,0.0,2.9,0.6692307692307692,34.8,5.3538461538461535,-5.3538461538461535,-1.0,Critical,34.8,0.7909090909090909,3.4272727272727272,1.1818181818181819,120,11,109,,,,,,,,,0.0,0.0,0.0,0.0,0.0
105-009,Bruce Jack Secret Safari Red 2022,Sweet wine,South Africa,Bruce Jack,32.0,24.0,0.3333333333333333,449750.0,4.0,24.4,5.63076923076923,292.79999999999995,45.04615384615384,-13.046153846153842,-0.28961748633879775,Behind,260.79999999999995,5.927272727272726,25.684848484848477,1.0526577247888722,138,28,110,7.978125000000001,34.5,1.6187500000000001,7.0,34.5,,,,0.0,0.0,0.0,0.0,0.5823529411764706
105-010,Bruce Jack Secret Safari White 2025,Sweet wine,South Africa,Bruce Jack,20.0,26.0,-0.23076923076923078,292242.0,2.5,9.7,2.2384615384615385,116.39999999999999,17.907692307692308,2.092307692307692,0.11683848797250856,Ahead,96.39999999999999,2.190909090909091,9.493939393939394,0.9787566385504529,227,18,209,20.997500000000002,90.8,1.665,7.2,90.8,,,,0.0,0.0,0.0,0.0,0.6639676113360324
105-011,Bruce Jack Secret Safari Rose' 2022,Sweet wine,South Africa,Bruce Jack,0.0,0.0,,0.0,0.0,11.1,2.5615384615384613,133.2,20.49230769230769,-20.49230769230769,-1.0,Critical,133.2,3.027272727272727,13.118181818181817,1.1818181818181819,9,9,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
106-001,The Balvenie 14 Years Old,Whiskey,Great Britain,The Balvenie,0.0,0.0,,0.0,0.0,0.09999999999999999,0.023076923076923075,1.2,0.1846153846153846,-0.1846153846153846,-1.0,Critical,1.2,0.02727272727272727,0.11818181818181818,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-002,Glenfiddich 12 Years 1 lter,Whiskey,Great Britain,Glenfiddich,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-003,Glenfiddich 15 Years 1 liter,Whiskey,Great Britain,Glenfiddich,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-004,Glenfiddich 18 Years 700 ml,Whiskey,Great Britain,Glenfiddich,0.0,0.0,,0.0,0.0,0.6,0.13846153846153844,7.199999999999999,1.1076923076923075,-1.1076923076923075,-1.0,Critical,7.199999999999999,0.1636363636363636,0.709090909090909,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-005,Tullamore Dew 1 liter,Whiskey,Ireland,Tullarmore Dew,4.0,3.0,0.3333333333333333,294775.0,0.5,0.5,0.11538461538461539,6.0,0.9230769230769231,3.0769230769230766,3.333333333333333,Ahead,2.0,0.045454545454545456,0.196969696969697,0.3939393939393939,2,2,0,0.9250000000000002,4.0,0.9250000000000002,4.0,4.0,MEDIUM,REORDER,REORDER,20.0,20.0,0.0,0.0,1.0
106-006,Monkey Shoulder 1 liter,Whiskey,Great Britain,Monkey Shoulder,0.0,0.0,,0.0,0.0,0.4,0.09230769230769233,4.800000000000001,0.7384615384615386,-0.7384615384615386,-1.0,Critical,4.800000000000001,0.10909090909090911,0.47272727272727283,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-007,Grant's liter,Whiskey,Great Britain,Grants,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-008,Hendrick's 1 liter,Gin,Great Britain,Hendrick's,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-009,"Jose Cuervo Silver, 1 liter",Liquor,Mexico,Jose Cuervo,0.0,0.0,,0.0,0.0,1.2,0.2769230769230769,14.399999999999999,2.215384615384615,-2.215384615384615,-1.0,Critical,14.399999999999999,0.3272727272727272,1.418181818181818,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-010,Jose Cuervo Reposado 1 liter,Liquor,Mexico,Jose Cuervo,0.0,0.0,,0.0,0.0,0.7000000000000001,0.16153846153846155,8.4,1.2923076923076924,-1.2923076923076924,-1.0,Critical,8.4,0.19090909090909092,0.8272727272727273,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-011,Jose Cuervo Silver 750 ml,Liquor,Mexico,Jose Cuervo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-012,The Balvenie 12 Years Old,Whiskey,Great Britain,The Balvenie,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-013,Buffalo Trace 1 liter,Whiskey,United States,Buffalo Trace,0.0,0.0,,0.0,0.0,0.7999999999999999,0.1846153846153846,9.6,1.4769230769230768,-1.4769230769230768,-1.0,Critical,9.6,0.21818181818181817,0.9454545454545454,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-014,Tequila 1800 Blanco 700 ml,Tequila,Mexico,Casa Cuervo,0.0,0.0,,0.0,0.0,0.6,0.13846153846153844,7.199999999999999,1.1076923076923075,-1.1076923076923075,-1.0,Critical,7.199999999999999,0.1636363636363636,0.709090909090909,1.1818181818181819,6,3,3,,,,,,,,,0.0,0.0,0.0,0.0,0.0
106-015,Lambay Irish Single Malt 700 ml,Whiskey,Great Britain,Lambay,0.0,0.0,,0.0,0.0,0.7000000000000001,0.16153846153846155,8.4,1.2923076923076924,-1.2923076923076924,-1.0,Critical,8.4,0.19090909090909092,0.8272727272727273,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-016,Lambay Irish Malt 700 ml,Whiskey,Great Britain,Lambay,0.0,0.0,,0.0,0.0,0.5,0.11538461538461539,6.0,0.9230769230769231,-0.9230769230769231,-1.0,Critical,6.0,0.13636363636363635,0.5909090909090908,1.1818181818181817,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-017,Lambay Irish Blend 1 liter,Whiskey,Great Britain,Lambay,1.0,0.0,,149153.0,0.125,0.6,0.13846153846153844,7.199999999999999,1.1076923076923075,-0.10769230769230753,-0.09722222222222208,On Track,6.199999999999999,0.1409090909090909,0.6106060606060606,1.0176767676767677,5,5,0,9.250000000000002,40.0,9.250000000000002,40.0,40.0,,,,0.0,0.0,0.0,0.0,0.16666666666666666
106-018,Jura Winter Edition 700 ml,Whiskey,Great Britain,Jura,0.0,0.0,,0.0,0.0,0.09999999999999999,0.023076923076923075,1.2,0.1846153846153846,-0.1846153846153846,-1.0,Critical,1.2,0.02727272727272727,0.11818181818181818,1.1818181818181819,6,6,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
106-019,Jura The Road 1 liter,Whiskey,Great Britain,Jura,0.0,0.0,,0.0,0.0,1.0,0.23076923076923078,12.0,1.8461538461538463,-1.8461538461538463,-1.0,Critical,12.0,0.2727272727272727,1.1818181818181817,1.1818181818181817,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
106-020,Jura French Oak 700 ml,Whiskey,Great Britain,Jura,0.0,0.0,,0.0,0.0,0.09999999999999999,0.023076923076923075,1.2,0.1846153846153846,-0.1846153846153846,-1.0,Critical,1.2,0.02727272727272727,0.11818181818181818,1.1818181818181819,11,11,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
107-001,Copenhagen Sparkling Tea Blå 04-06-2027,Non-alcoholic wine,Denmark,Copenhagen Sparkling Tea,43.0,1.0,42.0,2167797.0,5.375,15.3,3.530769230769231,183.60000000000002,28.24615384615385,14.753846153846151,0.5223311546840957,Ahead,140.60000000000002,3.1954545454545458,13.8469696969697,0.9050306991483462,79,79,0,3.3988372093023256,14.69767441860465,3.3988372093023256,14.69767441860465,14.69767441860465,HIGH,REORDER,,158.0,0.0,0.0,0.0,0.3524590163934426
107-002,Copenhagen Sparkling Tea Lyserød 04-06-2027,Non-alcoholic wine,Denmark,Copenhagen Sparkling Tea,17.0,13.0,0.3076923076923077,700000.0,2.125,13.0,3.0,156.0,24.0,-7.0,-0.2916666666666667,Behind,139.0,3.159090909090909,13.68939393939394,1.053030303030303,52,52,0,5.658823529411764,24.470588235294116,5.658823529411764,24.470588235294116,24.470588235294116,,,,0.0,0.0,0.0,0.0,0.5833333333333334
